SECAO 01;000198;SALADA VARIADAS ;000198;8;8;PESO     ;006;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000199;MORANGO BANDEJA ;000199;6,9;6,9;UNIDAD   ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000200;BOLO FATIA FORMIGUEIRO;000200;34,9;34,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000201;BOLO FATIA NOZES;000201;34,9;34,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000202;BOLO FATIA COCO ;000202;34,9;34,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000203;BOLO FATIA CENOURA;000203;34,9;34,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000204;GOIABADA;000204;31,9;31,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000205;BOLO FATIA LIMAO;000205;34,9;34,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000206;BOLO FATIA INDIANO;000206;34,9;34,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000207;BOLO FATIA CHOCOLATE;000207;34,9;34,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000208;BOLO QUEIJADINHA PEQUENO;000208;26,9;26,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000209;BOLO LEITE CONDENSADO PEQUENO ;000209;26,9;26,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000210;BOLO FUBA PEQUENO ;000210;26,9;26,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000211;BOLO FRAPE PEQUENO;000211;26,9;26,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000213;BOLO FUBA PEQUENO ;000213;26,9;26,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000214;BOLO MILHO PEQUENO;000214;26,9;26,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000215;BOLO COCO PEQUENO ;000215;26,9;26,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000216;BOLO CASCATA FORMIGUEIRO;000216;25,9;25,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000217;BOLO CASCATA CHOCOLATE;000217;25,9;25,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000218;BOLO CASCATA COCO ;000218;25,9;25,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000219;BOLO IORGUTE 450G ;000219;16,9;16,9;UNIDAD   ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000221;BOLO RECHE LEITE CONDENSADO ;000221;28,9;28,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000222;BOLO RECHE CHOCOLATE;000222;28,9;28,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000223;BOLO RECHE LIMAO;000223;28,9;28,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000224;BOLO RECHE CHURROS;000224;28,9;28,9;PESO     ;007;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000225;BOLO AIPIM GRAANDE;000225;21,9;21,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000226;BOLO FLORESTA NEGRA METADE;000226;25,9;25,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000227;BOLO ABACAXI PEQUENO;000227;22,9;22,9;PESO     ;004;;0;0;;;;N;0;0;0;;0;0;0;0;0
SECAO 01;000228;MINI PAO CFRUTAS CRISTALIZADA ;000228;23,9;23,9;PESO     ;007;;0;0;;;;N;0;0;0;;0;0;0;0;0
